28,079,016,06,48,02,2016,04,03,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,07,08,02,2016,04,03,00001,V,00001,V,00001,V,00005,V,00001,V,00001,V,00002,V,00004,V,00006,V,00004,V,00005,V,00003,V,00003,V,00006,V,00004,V,00002,V,00002,V,00002,V,00003,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,08,08,02,2016,04,03,00041,V,00031,V,00036,V,00072,V,00065,V,00052,V,00041,V,00047,V,00043,V,00030,V,00023,V,00019,V,00026,V,00027,V,00021,V,00012,V,00012,V,00019,V,00023,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,12,08,02,2016,04,03,00043,V,00032,V,00038,V,00079,V,00067,V,00054,V,00044,V,00053,V,00052,V,00037,V,00031,V,00024,V,00031,V,00037,V,00027,V,00016,V,00015,V,00022,V,00028,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,14,06,02,2016,04,03,00064,V,00073,V,00064,V,00026,V,00031,V,00037,V,00042,V,00040,V,00040,V,00050,V,00058,V,00078,V,00075,V,00076,V,00082,V,00083,V,00083,V,00076,V,00071,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,89,98,02,2016,04,03,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,01,38,02,2016,04,03,00018,V,00018,V,00019,V,00018,V,00018,V,00018,V,00018,V,00018,V,00018,V,00018,V,00018,V,00018,V,00017,V,00017,V,00017,V,00016,V,00017,V,00017,V,00017,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,07,08,02,2016,04,03,00007,V,00008,V,00007,V,00011,V,00004,V,00001,V,00002,V,00006,V,00002,V,00003,V,00003,V,00003,V,00004,V,00005,V,00003,V,00003,V,00003,V,00004,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,08,08,02,2016,04,03,00048,V,00060,V,00077,V,00072,V,00057,V,00036,V,00038,V,00046,V,00038,V,00022,V,00016,V,00014,V,00019,V,00017,V,00013,V,00010,V,00011,V,00016,V,00020,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,12,08,02,2016,04,03,00059,V,00072,V,00088,V,00088,V,00063,V,00038,V,00041,V,00055,V,00041,V,00026,V,00021,V,00019,V,00026,V,00025,V,00018,V,00014,V,00015,V,00022,V,00027,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,14,06,02,2016,04,03,00053,V,00034,V,00013,V,00011,V,00019,V,00031,V,00030,V,00021,V,00032,V,00054,V,00064,V,00082,V,00078,V,00082,V,00084,V,00085,V,00083,V,00075,V,00069,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,01,38,02,2016,04,03,00003,V,00003,V,00003,V,00003,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00003,V,00003,V,00003,V,00004,V,00003,V,00003,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,06,48,02,2016,04,03,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.5,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.3,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,07,08,02,2016,04,03,00001,V,00001,V,00001,V,00001,V,00003,V,00008,V,00028,V,00007,V,00019,V,00006,V,00004,V,00003,V,00003,V,00003,V,00003,V,00003,V,00002,V,00002,V,00003,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,08,08,02,2016,04,03,00035,V,00038,V,00034,V,00043,V,00060,V,00068,V,00072,V,00068,V,00070,V,00038,V,00023,V,00017,V,00016,V,00015,V,00011,V,00010,V,00013,V,00019,V,00018,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,10,47,02,2016,04,03,00012,V,00009,V,00008,V,00010,V,00015,V,00014,V,00013,V,00016,V,00014,V,00016,V,00020,V,00017,V,00011,V,00009,V,00008,V,00011,V,00010,V,00012,V,00009,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,12,08,02,2016,04,03,00037,V,00040,V,00035,V,00044,V,00065,V,00080,V,00115,V,00079,V,00100,V,00047,V,00028,V,00022,V,00019,V,00020,V,00016,V,00014,V,00016,V,00023,V,00022,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,14,06,02,2016,04,03,00068,V,00063,V,00062,V,00049,V,00020,V,00006,V,00004,V,00012,V,00010,V,00044,V,00065,V,00081,V,00084,V,00085,V,00089,V,00086,V,00083,V,00072,V,00071,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,20,59,02,2016,04,03,000.7,V,000.4,V,000.4,V,000.6,V,001.2,V,001.2,V,001.1,V,001.7,V,001.5,V,002.0,V,000.5,V,000.2,V,000.2,V,000.3,V,000.2,V,000.1,V,000.1,V,000.2,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,30,59,02,2016,04,03,000.3,V,000.2,V,000.2,V,000.2,V,000.5,V,000.5,V,000.4,V,000.5,V,000.4,V,000.4,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.1,V,000.1,V,000.1,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,35,59,02,2016,04,03,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,83,98,02,2016,04,03,014.7,V,014.1,V,013.4,V,013.1,V,011.9,V,010.8,V,010.9,V,011.7,V,011.7,V,012.6,V,013.5,V,014.3,V,013.0,V,014.4,V,016.3,V,015.7,V,013.6,V,012.2,V,012.7,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,89,98,02,2016,04,03,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,01,38,02,2016,04,03,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00003,V,00003,V,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00002,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,06,48,02,2016,04,03,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,07,08,02,2016,04,03,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00004,V,00004,V,00008,V,00002,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,08,08,02,2016,04,03,00027,V,00017,V,00017,V,00020,V,00031,V,00028,V,00032,V,00042,V,00032,V,00026,V,00014,V,00007,V,00006,V,00006,V,00004,V,00002,V,00001,V,00003,V,00003,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,09,47,02,2016,04,03,00011,V,00006,V,00005,V,00006,V,00004,V,00008,V,00007,V,00006,V,00008,V,00012,V,00012,V,00010,V,00002,V,00004,V,00002,V,00008,V,00009,V,00004,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,10,47,02,2016,04,03,00018,V,00012,V,00009,V,00011,V,00009,V,00013,V,00012,V,00011,V,00014,V,00020,V,00021,V,00019,V,00009,V,00008,V,00006,V,00012,V,00012,V,00008,V,00007,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,12,08,02,2016,04,03,00028,V,00019,V,00018,V,00021,V,00032,V,00030,V,00034,V,00048,V,00038,V,00038,V,00017,V,00009,V,00008,V,00007,V,00005,V,00003,V,00003,V,00005,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,14,06,02,2016,04,03,00065,V,00069,V,00067,V,00058,V,00043,V,00033,V,00032,V,00010,V,00016,V,00036,V,00068,V,00084,V,00086,V,00089,V,00084,V,00085,V,00085,V,00081,V,00083,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,20,59,02,2016,04,03,000.7,V,000.4,V,000.5,V,000.6,V,000.9,V,001.3,V,001.1,V,001.3,V,002.1,V,001.8,V,000.9,V,000.4,V,000.2,V,000.2,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,30,59,02,2016,04,03,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.2,V,000.2,V,000.2,V,000.1,V,000.1,V,000.2,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,35,59,02,2016,04,03,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,42,02,02,2016,04,03,01.18,V,01.18,V,01.18,V,01.19,V,01.22,V,01.22,V,01.23,V,01.37,V,01.31,V,01.29,V,01.19,V,01.17,V,01.16,V,01.15,V,01.15,V,01.14,V,01.14,V,01.14,V,01.14,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,43,02,02,2016,04,03,01.12,V,01.12,V,01.13,V,01.13,V,01.14,V,01.15,V,01.16,V,01.29,V,01.23,V,01.23,V,01.14,V,01.12,V,01.12,V,01.11,V,01.11,V,01.11,V,01.11,V,01.11,V,01.11,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,44,02,02,2016,04,03,00.06,V,00.06,V,00.06,V,00.06,V,00.07,V,00.07,V,00.07,V,00.08,V,00.08,V,00.07,V,00.05,V,00.05,V,00.04,V,00.04,V,00.04,V,00.04,V,00.04,V,00.03,V,00.04,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,80,98,02,2016,04,03,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00002,V,00012,V,00018,V,00028,V,00074,V,00072,V,00062,V,00013,V,00007,V,00003,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,81,98,02,2016,04,03,01.73,V,01.38,V,01.71,V,01.23,V,00.95,V,01.03,V,00.50,V,00.30,V,00.66,V,01.92,V,03.66,V,04.55,V,04.94,V,05.35,V,06.16,V,05.53,V,05.33,V,03.27,V,03.01,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,82,98,02,2016,04,03,00209,V,00223,V,00186,V,00245,V,00262,V,00116,V,00106,V,00074,V,00154,V,00160,V,00170,V,00186,V,00182,V,00175,V,00172,V,00217,V,00205,V,00184,V,00209,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,83,98,02,2016,04,03,011.9,V,011.4,V,010.3,V,009.5,V,008.4,V,007.2,V,007.4,V,007.7,V,007.4,V,009.9,V,011.6,V,011.9,V,011.3,V,012.3,V,013.5,V,012.3,V,010.3,V,009.3,V,010.1,V,00000,N,00000,N,00000,N,00000,N,00000,N
